"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","68.9327087402344","69.7594833374023","70.2219467163086","67.7529373168945","68.9724502563477","68.2563323974609","67.6110763549805","67.4246215820312","67.4043731689453","68.5114898681641","68.8367080688477","70.1668701171875","72.4689331054688","74.7534408569336","76.9044418334961","78.72412109375","80.9756393432617","83.4813919067383","84.4994812011719","86.7183074951172","89.3989562988281","81.7497100830078","82.6517715454102","91.8712005615234","85.2725677490234","94.1863784790039","94.2766036987305","","92.2963409423828","90.8942489624023","89.9948425292969","89.9305725097656","89.916862487793","90.4439468383789","90.4735794067383","92.061149597168","93.072509765625","","94.6571273803711","94.5771713256836","91.0242385864258","95.6657562255859","95.5598602294922","94.0423736572266","","95.4257583618164","95.7913284301758","96.5830383300781","97.8171081542969","98.8963928222656","99.7501068115234","91.5901794433594","90.3061828613281","",
"Euro area","EMU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.851989746094","106.806793212891","106.891616821289","105.463310241699","105.596397399902","105.513221740723","105.580642700195","105.347099304199","105.150718688965","104.753753662109","104.545631408691","104.227447509766","104.27311706543","104.242393493652","104.243202209473","104.571739196777","104.754890441895","104.788131713867","104.425567626953","104.098007202148","103.600082397461","103.293510437012","103.708450317383","104.688858032227","105.42854309082","105.165420532227","105.195281982422","104.222427368164","105.179252624512","104.968841552734","103.698837280273","103.925407409668","103.381271362305","103.357719421387","103.419662475586","104.317520141602","104.193946838379","104.014747619629","103.736251831055","103.17008972168","102.72705078125","102.501846313477","102.222648620605","102.71134185791","102.029640197754","102.014350891113","101.677368164062","102.251663208008","102.373519897461","102.45442199707","102.410423278809","101.868148803711","101.950927734375","101.930442810059","",
"Eritrea","ERI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4698715209961","33.7125396728516","30.8206691741943","57.1735000610352","67.9889068603516","74.0146789550781","78.1389770507812","81.2087020874023","78.9438781738281","","81.9635925292969","90.3724899291992","89.4769287109375","95.8449935913086","101.613723754883","100.713600158691","97.9370269775391","91.7698516845703","82.4255065917969","76.6411437988281","73.3982162475586","69.1700668334961","74.1200332641602","77.137077331543","86.1347198486328","77.2526092529297","76.3031921386719","74.1649969399988","72.4403762817383","72.8195419311523","72.0364035906047","","","82.9708480834961","","",
"Spain","ESP","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","111.175048828125","115.415962219238","110.029167175293","111.37776184082","112.16040802002","111.844871520996","111.052047729492","110.624839782715","110.497108459473","110.034118652344","109.475143432617","109.810966491699","109.743171691895","109.684638977051","109.653793334961","109.299301147461","110.22216796875","109.257080078125","109.526321411133","109.46312713623","109.327140808105","107.910331726074","109.244438171387","108.881248474121","107.80290222168","107.210586547852","106.181091308594","105.36393737793","104.299728393555","104.224510192871","104.563087463379","105.450859069824","105.158348083496","105.000923156738","104.357879638672","103.610877990723","103.025680541992","102.449981689453","102.095718383789","101.211227416992","100.813041687012","100.473442077637","103.107582092285","102.538467407227","102.144233703613","102.130096435547","102.50511932373","102.638717651367","103.185317993164","103.410423278809","102.899139404297","102.445991516113","","",
"Estonia","EST","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","100.352783203125","101.46671295166","102.262062072754","102.598838806152","103.815887451172","104.581031799316","111.281326293945","113.52668762207","112.557876586914","92.9408721923828","91.4421691894531","90.0975036621094","89.4809036254883","90.3013610839844","90.944091796875","94.1348190307617","95.8427810668945","98.0877075195312","100.15892791748","104.32495880127","105.54216003418","105.472816467285","105.654472351074","104.811653137207","103.570648193359","102.761779785156","101.679817199707","100.795516967773","100.181121826172","99.5972671508789","99.042839050293","98.3196105957031","97.6795196533203","97.5922622680664","97.1191482543945","97.2923431396484","97.2500534057617","97.4559478759766","98.1577224731445","98.3466720581055","98.8146667480469","99.2638168334961","","",
"Ethiopia","ETH","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","15.0359401702881","15.8402395248413","16.3180294036865","17.8105907440186","19.2474002838135","21.0689392089844","22.1148300170898","21.1219501495361","24.8227806091309","32.340030670166","38.025260925293","40.57421875","41.7565307617188","40.4577903747559","37.9499702453613","37.3816299438477","40.3560409545898","40.9205284118652","39.0178985595703","35.3005599975586","31.8085594177246","25.4691200256348","22.0793304443359","26.0649700164795","29.6522197723389","35.1708106994629","39.8431587219238","48.5121383666992","47.2740592956543","51.7464408874512","57.1310386657715","60.1207695007324","61.6243515014648","64.8550796508789","76.4471206665039","81.3970489501953","87.8594970703125","94.0426864624023","92.9065322875977","91.0354149300925","93.3071517944336","92.6786109225543","","96.1562440354136","97.1190070122981","","104.203673708896","","","114.557322752629","102.679576994027","85.5312668839719","84.4721792618562","",
"European Union","EUU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.870048522949","106.826599121094","106.72412109375","105.323440551758","105.551071166992","105.31413269043","105.233909606934","104.869270324707","104.497360229492","103.905082702637","103.328201293945","102.696220397949","102.815849304199","102.744758605957","102.740417480469","102.951881408691","103.085792541504","103.191429138184","102.869499206543","102.444686889648","101.863967895508","101.353897094727","101.657722473145","102.671081542969","103.344718933105","103.157188415527","103.565780639648","103.177017211914","104.364700317383","104.172088623047","103.23494720459","103.542198181152","103.241790771484","103.14395904541","103.018440246582","103.52172088623","103.352073669434","103.081672668457","102.696670532227","102.292503356934","101.965263366699","101.755767822266","101.649803161621","102.258331298828","101.583686828613","101.429550170898","101.057540893555","101.457977294922","101.445533752441","101.545257568359","100.82568359375","101.426292419434","101.466720581055","101.447128295898","",
"Fragile and conflict affected situations","FCS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","58.2708206176758","58.6752700805664","59.5783500671387","60.6155586242676","60.9744415283203","61.4521484375","62.7711715698242","65.8470230102539","69.3351593017578","73.5923690795898","76.7731018066406","80.1770172119141","82.2322235107422","82.8178329467773","82.955680847168","80.9716110229492","78.4526214599609","77.1213989257812","76.4073181152344","74.7991027832031","73.7225570678711","75.6968688964844","75.4380187988281","75.9611892700195","76.1649780273438","75.15576171875","72.0771865844727","73.1879806518555","74.7400512695312","74.3705520629883","76.4879684448242","78.17236328125","81.628288269043","83.4302978515625","85.7200775146484","88.3904876708984","90.4054412841797","90.4056930541992","90.9489364624023","91.3555908203125","91.6692962646484","93.5974578857422","94.9611129760742","95.3529891967773","94.7240676879883","92.9860305786133","93.447151184082","94.0798034667969","95.1604080200195","96.2268295288086","97.2670593261719","96.2575607299805","96.3000564575195","96.5437622070312","",
"Finland","FIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","83.2343826293945","81.8688201904297","82.8275299072266","86.1420669555664","89.7470932006836","101.875923156738","101.587226867676","100.682991027832","100.33805847168","100.174697875977","100.104568481445","100.115341186523","100.10147857666","99.9815826416016","99.8997192382812","99.896240234375","99.9078216552734","100.127250671387","100.145797729492","100.084632873535","99.9173736572266","99.9295120239258","99.9399108886719","99.9698181152344","100.003356933594","99.9656677246094","99.9616928100586","99.8864974975586","99.7165374755859","99.7170867919922","99.688591003418","99.6447677612305","99.689567565918","99.7934265136719","99.7841110229492","99.7659530639648","99.6621475219727","99.7198715209961","99.664192199707","99.6880569458008","99.7851867675781","99.7071228027344","99.6918487548828","99.6617202758789","99.5672302246094","99.5080413818359","99.4682083129883","99.7032012939453","99.5557479858398","99.8175811767578","99.353630065918","98.6190185546875","","",
"Fiji","FJI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","101.450141906738","103.920761108398","105.73193359375","108.181800842285","108.389198303223","108.031051635742","107.100608825684","106.173477172852","105.531730651855","103.796051025391","103.63655090332","103.982849121094","","103.515640258789","103.509498596191","103.513687133789","102.554229736328","100.74633026123","","","","100.080390930176","99.8667297363281","","101.364730834961","100.22981262207","98.8817977905273","99.7153778076172","100.506813049316","100.19702911377","99.5651473999023","100.623931884766","100.195541381836","100.088241577148","101.039352416992","","99.439811706543","94.5077667236328","94.1115493774414","93.1980133056641","","93.5630569458008","94.6015930175781","95.953920923774","96.0214244931621","98.0992532137034","98.6499361820699","100.935420849351","103.447245463436","111.436157226562","108.689758300781","110.814965251253","108.04511770038","107.648210290828","",
"France","FRA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","118.161117553711","115.35652923584","112.894561767578","112.079971313477","111.659111022949","110.703056335449","109.969871520996","110.288688659668","109.619812011719","109.049606323242","108.82657623291","109.596290588379","110.055450439453","110.500679016113","110.001342773438","110.97038269043","109.596672058105","108.323593139648","107.802558898926","107.549102783203","107.553421020508","107.764709472656","107.537490844727","109.019523620605","108.47004699707","108.281631469727","106.844192504883","106.687553405762","106.357803344727","100.428260803223","100.382209777832","100.249298095703","99.9754486083984","99.8111801147461","104.636489868164","104.278846740723","103.85977935791","103.622146606445","103.041137695312","102.761512756348","102.691101074219","102.523162841797","102.276443481445","101.280349731445","101.989639282227","102.260429382324","102.417221069336","102.464408874512","102.447647094727","102.651626586914","102.580406188965","102.720581054688","","",
"Faroe Islands","FRO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","216.76887512207","214.587005615234","216.497161865234","205.636383056641","199.485443115234","192.942825317383","196.159774780273","192.827713012695","186.939147949219","","","","","","","","","","","","","","","","","","","","","","","","","111.738212585449","110.404182434082","","110.691223144531","","","","","","95.6607764208228","97.8263841421736","93.9700553770425","94.3340835571289","95.0662183490016","97.8398277418907","96.6093400447427","90.1633572736234","90.932384341637","91.5278783490224","","",
"Gabon","GAB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","126.451438903809","128.55908203125","130.283416748047","130.48974609375","134.438079833984","137.821899414062","135.158264160156","140.761505126953","136.718246459961","138.325424194336","139.328521728516","138.877197265625","138.205383300781","138.542175292969","138.643753051758","137.211624145508","137.649139404297","135.11572265625","138.22819519043","","","126.63037109375","","130.478713989258","136.430313110352","134.977127075195","134.675155639648","","133.592544555664","","129.432220458984","135.531188964844","132.965225219727","","","","","","","","130.165969848633","","","","","","","","100.589338933297","","99.9486457966936","","","",
"United Kingdom","GBR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","103.949966430664","104.346748352051","104.315200805664","104.621658325195","104.634101867676","104.992431640625","105.121170043945","105.153373718262","105.365219116211","105.53636932373","105.307441711426","105.170211791992","105.347358703613","105.900871276855","104.276153564453","104.098617553711","103.699638366699","103.454193115234","102.728530883789","103.106811523438","103.510917663574","103.805130004883","","","","","","100.319450378418","100.515991210938","100.591758728027","100.935943603516","100.692192077637","100.598121643066","105.93807220459","105.804710388184","104.354072570801","103.104919433594","105.741943359375","105.421241760254","105.673240661621","105.026260375977","105.804733276367","105.346168518066","99.9745025634766","100.158020019531","100.319931030273","100.695220947266","101.219680786133","101.78825378418","102.09602355957","102.037620544434","102.406127929688","","",
"Georgia","GEO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","92.8870315551758","","","","","88.6188430786133","","","","","99.5463333129883","96.7816925048828","86.6142196655273","85.28369140625","83.8724594116211","84.6119613647461","87.5006713867188","92.1771469116211","96.391471862793","101.229949951172","102.695236206055","103.32967376709","103.740409851074","104.983947753906","103.139099121094","104.71443939209","107.824989318848","108.362197875977","107.789581298828","107.449516296387","108.015098571777","109.747756958008","110.558212280273","109.708587646484","107.67700958252","104.187187194824","103.245559692383","101.231880187988","101.853393554688","101.76244354248","102.966720581055","104.548118591309","103.337898254395","",
"Ghana","GHA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","60.2923889160156","58.7686996459961","60.3352317810059","59.6753005981445","60.6754493713379","65.5269927978516","67.1080093383789","68.1834335327148","69.6076812744141","70.7155685424805","72.434196472168","73.3009414672852","71.4668273925781","67.884407043457","67.9302215576172","63.2099494934082","63.1039695739746","61.4333686828613","63.6817512512207","61.4596710205078","68.5438079833984","69.4047393798828","69.2860794067383","71.0623321533203","70.6516418457031","71.5072631835938","74.9534912109375","","74.6601409912109","79.7014083862305","75.6178588867188","79.3680725097656","76.9927597045898","81.049690246582","87.5722732543945","92.0100021362305","96.5305404663086","101.164436340332","99.1572265625","","99.0466003417969","101.383898832395","100.27888671958","97.8936254890401","102.015853363436","100.415701450692","99.0500717163086","97.3151168823242","98.3771896362305","96.8718109130859","97.9046478271484","96.5331573486328","","",
"Gibraltar","GIB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","90.9628829956055","101.811882019043","75.3685302734375","76.0096893310547","73.8490371704102","74.9399490356445","71.5392837524414","75","74.1935501098633","73.7848205566406","74.3645172119141","76.8856430053711","77.5210723876953","80.7596969604492","78.9180068969727","","","","","","","","","","","","130.386993408203","","118.070648193359","105.908683776855","107.702758789062","","","","","","","151.462265014648","151.889877319336","","","","","","","120.986587524414","125.121406555176","","127.662399291992","126.371223449707","126.982757568359","127.165351867676","123.372650146484","",
"Guinea","GIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","31.4392395019531","26.3826293945312","30.0152797698975","30.2900104522705","30.6775894165039","29.3999195098877","32.659481048584","33.6801414489746","34.8755989074707","35.5331497192383","34.0126304626465","32.2431907653809","31.2232303619385","30.3159694671631","34.6197509765625","32.444938659668","30.883939743042","32.1628112792969","32.8115196228027","32.6654090881348","34.9234504699707","34.8145217895508","39.6986694335938","42.7793807983398","47.8253211975098","49.5048294067383","53.2569618225098","53.5409812927246","55.7112007141113","58.6079483032227","61.3271903991699","69.7071762084961","73.026741027832","76.0170669555664","78.0415420532227","79.8408126831055","82.1203536987305","83.5212631225586","83.6399765014648","86.300666809082","90.0735321044922","92.2287216186523","94.3821334838867","96.1610717773438","89.7453996477762","94.3621520996094","99.8953880683389","100.920007512738","98.1418277224069","101.725708007812","97.9625584241655","","","",
"Gambia, The","GMB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","21.2275791168213","20.9283103942871","22.5531902313232","23.3281192779541","24.3956604003906","25.8576507568359","26.8475894927979","29.0050296783447","32.6602592468262","36.5096206665039","44.0093383789062","47.4332389831543","49.9850082397461","52.883861541748","54.6606903076172","55.0595397949219","54.0441513061523","52.4337501525879","49.4814987182617","50.2140502929688","51.5044288635254","51.8715400695801","53.3770217895508","55.5797996520996","57.4387092590332","60.8704795837402","62.9240188598633","64.5263824462891","75.1125335693359","74.595573425293","75.395149230957","73.6591491699219","77.2439727783203","78.3305511474609","76.3919830322266","74.9336318969727","76.658332824707","75.1557998657227","73.8663330078125","73.2021735656065","70.6535519260858","73.0429967524207","74.0877856187659","76.7958409457882","79.2050431642833","80.5158056431401","83.3724292734222","85.9553346222924","89.3656502823996","91.4117934346547","91.206655970329","92.3203884576405","93.7452503542387","",
"Guinea-Bissau","GNB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","28.2945804595947","32.990348815918","41.6443901062012","50.2908782958984","77.0062484741211","81.1386566162109","","72.0941696166992","63.242561340332","59.3870010375977","55.784309387207","54.1940803527832","52.2734603881836","51.2578811645508","50.8938484191895","","49.5358695983887","47.8216514587402","48.7981796264648","","","45.6857604980469","43.919189453125","48.7069816589355","52.4722900390625","54.8886604309082","59.9277992248535","63.9836387634277","","75.8384170532227","90.8311309814453","","","109.880088806152","116.42366027832","121.140022277832","","","","113.270462036133","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","81.5673294067383","","","97.2719421386719","","","","","","","116.358551025391","112.026832580566","120.154747009277","137.501678466797","","","","","","","","","109.487678527832","107.101852416992","","","","","88.0031890869141","83.407600402832","84.3494110107422","80.5801696777344","73.1898727416992","","71.3268203735352","","","60.8636589050293","61.2192306518555","62.4828300476074","62.6617584228516","64.0161666870117","","","52.786979675293","53.5364843965611","53.3753839773544","51.233453941729","51.1990142354467","","","","","",
"Greece","GRC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","108.889511108398","108.460090637207","107.458290100098","106.954307556152","106.058441162109","105.822120666504","105.290100097656","104.502449035645","103.549461364746","101.702110290527","102.055976867676","100.88745880127","100.763046264648","100.408782958984","100.119522094727","99.2656784057617","96.4836502075195","97.2722702026367","96.6405029296875","95.9240570068359","95.7592163085938","95.7368392944336","95.7746276855469","96.5502395629883","98.659553527832","97.2550430297852","97.3056106567383","99.054817199707","100.089622497559","102.308349609375","101.492576599121","93.6346282958984","96.3618927001953","99.3358383178711","99.719970703125","99.1430435180664","98.7613906860352","","","99.9690399169922","99.5001678466797","99.5018005371094","98.7325210571289","97.959342956543","99.8291091918945","99.3706512451172","98.8267135620117","97.8011016845703","97.6437683105469","97.2831726074219","97.3313217163086","101.192031860352","","",
"Grenada","GRD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","130.677169799805","133.747802734375","135.23876953125","139.224914550781","114.564521789551","114.326553344727","112.650131225586","111.288856506348","109.529541015625","107.493537902832","104.922218322754","103.512870788574","103.908912658691","102.305053710938","103.464691162109","100.291091918945","111.613021850586","115.058380126953","","120.872200012207","121.8388671875","125.906059265137","127.365478515625","124.805130004883","122.331298828125","112.715713500977","124.177047729492","120.341270446777","110.891357421875","92.6468887329102","94.9872207641602","107.351119995117","107.333160400391","105.621948242188","98.9302597045898","","99.2412185668945","103.121978759766","108.223991394043","106.642211914062","105.55820610687","","104.117080688477","103.224533081055","104.216728210449","100.136589050293","100.133868808568","96.4998173182316","","","83.4003811136989","","","",
"Greenland","GRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","57.3265190124512","58.7346992492676","59.8830909729004","59.8314514160156","61.0849609375","62.2267303466797","62.033130645752","64.772819519043","66.9041900634766","68.7606430053711","71.2661514282227","75.5859298706055","71.3023681640625","75.946647644043","77.456169128418","77.6702194213867","76.9441375732422","78.6487579345703","79.8475494384766","","76.4751129150391","79.8863525390625","83.8728408813477","85.498161315918","85.0279083251953","86.4735870361328","86.6307067871094","86.4209594726562","91.9330291748047","97.0108871459961","99.0896911621094","100.070648193359","103.246269226074","","109.322456359863","110.455780029297","111.447937011719","111.955490112305","112.886352539062","118.60920715332","117.174377441406","115.991149902344","111.67342376709","108.923187255859","105.432632446289","104.099853515625","103.013893127441","103.033592224121","103.577819824219","103.427291870117","102.135482788086","103.809898376465","103.906227111816","103.04638671875","",
"Guam","GUM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","91.2727584838867","89.2786102294922","87.4736022949219","85.579719543457","85.590087890625","84.3748397827148","84.3227233886719","83.9760131835938","77.8290481567383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","96.8398895263672","95.8905410766602","95.8458099365234","95.8675231933594","","95.1420822143555","103.399673461914","102.80330657959","103.330673217773","100.549659729004","100.888343811035","102.206031799316","101.187446594238","99.3510818481445","97.3068771362305","96.3175735473633","97.1832809448242","101.068840026855","106.399383544922","","98.6308822631836","96.2950134277344","95.3414535522461","95.7366714477539","97.0683898925781","96.9123992919922","97.385856628418","","98.1784973144531","97.9309387207031","96.8085403442383","","96.5165328979492","","103.625602722168","","100.860488891602","102.044578552246","98.9239730834961","100.929550170898","104.000343322754","103.141578674316","94.6656716085412","91.8280268330104","91.1051605530284","88.9898097294153","","90.1325576748007","89.496909887263","99.12451171875","99.7228698730469","","98.9540328979492","",
"High income","HIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","101.074012756348","101.178421020508","101.021530151367","101.7294921875","101.251083374023","101.086532592773","101.041496276855","100.626792907715","100.216423034668","99.4107284545898","101.347679138184","101.082046508789","101.86589050293","101.934898376465","101.780220031738","101.722923278809","101.818092346191","102.072937011719","102.122901916504","102.227172851562","102.359733581543","102.141288757324","102.147323608398","102.495948791504","102.653717041016","102.842178344727","102.739379882812","101.783706665039","102.597396850586","102.433181762695","101.729148864746","101.984519958496","102.111801147461","102.563461303711","102.538940429688","101.868103027344","101.8408203125","101.91429901123","102.01490020752","101.617897033691","101.362167358398","102.089042663574","102.049476623535","100.926551818848","100.54736328125","100.749183654785","100.810806274414","101.260627746582","101.168601989746","101.041000366211","100.676986694336","100.029556274414","99.7347564697266","99.4268798828125","",
"Hong Kong SAR, China","HKG","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","114.779228210449","115.945610046387","116.418502807617","116.565910339355","116.790283203125","116.434860229492","115.147361755371","112.134788513184","109.012382507324","107.316261291504","106.849731445312","106.041397094727","106.025718688965","105.867820739746","105.168601989746","104.514068603516","104.552619934082","104.682312011719","104.027633666992","103.402839660645","101.802871704102","100.5576171875","98.8003082275391","97.7043380737305","97.4591217041016","97.2534332275391","","95.0594482421875","97.2116394042969","99.1890029907227","100.90641784668","101.921310424805","102.71070098877","100.331642150879","100.73030090332","101.055946350098","100.729278564453","102.480163574219","104.338989257812","105.429222106934","104.602752685547","107.34056854248","106.884666442871","105.045692443848","105.131523132324","104.741012573242","104.807907104492","103.430999755859","102.202606201172","105.128761291504","106.03369140625","101.081039428711","","",
"Honduras","HND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","80.3665771484375","80.2813186645508","81.7947387695312","81.0461883544922","82.8663711547852","84.0165100097656","85.8284683227539","85.218879699707","88.0679016113281","93.6195983886719","94.7223129272461","93.4621200561523","98.9447021484375","100.065849304199","101.221130371094","101.781890869141","104.364471435547","","104.617118835449","","101.743263244629","101.329116821289","104.652198791504","105.883308410645","105.804557800293","103.949508666992","104.62474822998","104.980422973633","104.194801330566","103.652038574219","102.796020507812","","","108.159843444824","106.266677856445","102.177490234375","105.373390197754","100.340202331543","100.882621765137","98.9239883422852","98.8030395507812","97.1901092529297","93.8849105834961","91.1447525024414","89.2037887573242","89.88818359375","89.5983581542969","88.3986129760742","88.743467505188","87.798469543457","86.3398132324219","83.9795074462891","85.8662414550781","86.5522918701172","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","48.560359954834","48.8553314208984","49.1489715576172","50.3093681335449","51.3334503173828","53.3374214172363","55.8659706115723","58.341869354248","60.5163688659668","62.1558113098145","64.2966918945312","66.0888900756836","65.6873474121094","65.8461380004883","65.5830917358398","64.2987976074219","63.8816986083984","62.6779594421387","62.7378082275391","61.4916496276855","60.0744590759277","61.9225196838379","60.8142395019531","61.1164093017578","62.0983390808105","64.3306427001953","64.5063095092773","68.9054336547852","69.5864028930664","69.1054306030273","71.4921875","75.0723037719727","80.5448532104492","83.8181381225586","86.9185333251953","89.8622589111328","92.5167617797852","94.9364318847656","98.7932281494141","98.7490310668945","98.8158416748047","98.7626724243164","99.8909606933594","99.7932662963867","100.490348815918","99.4691619873047","100.110160827637","100.640892028809","101.498870849609","102.555313110352","103.335220336914","102.522666931152","102.444931030273","102.914649963379","",
"Croatia","HRV","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.2617034912109","85.4973983764648","86.2146530151367","87.9280319213867","89.1553268432617","92.4603805541992","93.8645629882812","","101.51358795166","100.782028198242","100.987770080566","","100.140830993652","99.3845520019531","98.8661270141602","97.9028015136719","97.974609375","98.0708236694336","98.0935974121094","98.7156372070312","98.5737533569336","98.908317565918","99.4907684326172","98.7909393310547","99.2321090698242","98.8812103271484","99.0015106201172","99.4886703491211","99.7441482543945","100.527976989746","","",
"Haiti","HTI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","51.3263702392578","53.7261009216309","55.4816284179688","57.295581817627","58.9247894287109","62.6334800720215","63.5275802612305","63.4462890625","63.8005294799805","68.9672470092773","75.0023880004883","75.2393493652344","80.723747253418","85.1264801025391","86.5928497314453","89.4015426635742","75.9333572387695","","","","","80.5520629882812","84.6440887451172","90.4747161865234","96.9297409057617","103.84529876709","111.403831481934","114.106979370117","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","101.08869934082","101.557426452637","102.541763305664","102.686988830566","103.355651855469","102.581481933594","102.044700622559","100.448753356934","99.0005722045898","99.4183120727539","101.629600524902","103.506362915039","102.019790649414","101.067756652832","98.3067321777344","96.2827911376953","96.2098922729492","94.0703811645508","93.4664916992188","93.7006225585938","94.3552474975586","96.3731231689453","97.401481628418","100.62361907959","100.682777404785","100.677223205566","101.249313354492","101.99210357666","101.671630859375","101.967720031738","101.178359985352","101.256103515625","101.329246520996","100.859748840332","100.982482910156","101.501808166504","101.520332336426","101.747993469238","100.920570373535","100.467422485352","100.100288391113","101.069969177246","100.705917358398","101.314437866211","100.827682495117","99.0286331176758","98.431266784668","96.7522125244141","96.6208801269531","97.1749420166016","101.458427429199","103.47647857666","","",
"IBRD only","IBD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","99.2322387695312","97.4344863891602","96.5078430175781","98.2110366821289","97.7987899780273","100.47306060791","102.528373718262","102.979850769043","101.019920349121","101.327079772949","101.818260192871","102.835578918457","103.609413146973","104.998802185059","106.624366760254","108.412246704102","110.123992919922","110.094482421875","109.81566619873","109.313606262207","107.643341064453","106.091651916504","105.009078979492","104.912651062012","104.978172302246","104.781776428223","104.662582397461","104.434226989746","104.44017791748","105.511032104492","105.849342346191","107.799766540527","106.92121887207","108.458969116211","108.461708068848","108.075103759766","108.397727966309","109.276718139648","109.444839477539","108.861587524414","108.382102966309","107.843521118164","107.71134185791","108.381927490234","106.187461853027","105.960083007812","107.53360748291","106.641868591309","101.427490234375","100.981300354004","101.546630859375","101.758682250977","104.112266540527","103.957611083984","",
"IDA & IBRD total","IBT","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","89.0752105712891","87.8633804321289","87.7543106079102","89.7761917114258","89.8661117553711","92.260498046875","94.0817489624023","94.8741073608398","93.7844161987305","94.5746994018555","95.3374328613281","96.5550231933594","97.4858474731445","98.5793762207031","99.5753402709961","100.349327087402","100.962417602539","100.419143676758","100.22590637207","99.5781631469727","98.1408767700195","97.3197174072266","96.6224975585938","96.7428665161133","96.9170608520508","96.8718032836914","96.4717483520508","96.9716415405273","97.1831817626953","97.9408111572266","98.6044006347656","100.148872375488","100.254180908203","101.946617126465","102.711318969727","102.995277404785","103.469200134277","104.22306060791","104.405639648438","104.140533447266","103.897392272949","103.848258972168","103.983200073242","104.213287353516","102.755409240723","102.122550964355","103.358703613281","102.880157470703","99.9972686767578","100.078536987305","100.636428833008","100.551010131836","101.982688903809","101.999603271484","",
